"데이터기준일자","행정동","설치 수","도로명주소","설치목적","카메라화소수","보관일수","관리기관 전화번호","위도","경도"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로16길 27","교통단속","200","30","02-901-7266","37.61746","127.0318"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로16길 27","어린이보호","900","30","02-901-7266","37.61744","127.0317"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로24길 18","어린이보호","200","30","02-901-7266","37.61691","127.0224"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로24길 18","어린이보호","200","30","02-901-7266","37.61691","127.0224"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로24길 18","어린이보호","900","30","02-901-7266","37.61691","127.0224"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로20나길 24","어린이보호","200","30","02-901-7266","37.61587","127.0243"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로20나길 24","어린이보호","200","30","02-901-7266","37.61587","127.0243"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로20나길 24","어린이보호","900","30","02-901-7266","37.61588","127.0243"
"2023-05-17","송천동","1","서울특별시 강북구 숭인로 63","어린이보호","200","30","02-901-7266","37.61254","127.0285"
"2023-05-17","송천동","1","서울특별시 강북구 숭인로 63","어린이보호","200","30","02-901-7266","37.61254","127.0285"
"2023-05-17","송천동","1","서울특별시 강북구 숭인로 63","어린이보호","900","30","02-901-7266","37.61254","127.0285"
"2023-05-17","송천동","1","서울특별시 강북구 도봉로13길 22","어린이보호","200","30","02-901-7266","37.615","127.0293"
"2023-05-17","송천동","1","서울특별시 강북구 도봉로13길 22","교통단속","200","30","02-901-7266","37.61502","127.0293"
"2023-05-17","송천동","1","서울특별시 강북구 도봉로13길 22","어린이보호","900","30","02-901-7266","37.615","127.0293"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로 116","어린이보호","200","30","02-901-7266","37.61435","127.0223"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로 116","교통단속","200","30","02-901-7266","37.61426","127.0223"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로 116","어린이보호","900","30","02-901-7266","37.61435","127.0223"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로73가길 58","어린이보호","200","30","02-901-7266","37.6279","127.0154"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로73가길 58","교통단속","200","30","02-901-7266","37.62798","127.0155"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로73가길 58","어린이보호","900","30","02-901-7266","37.6279","127.0154"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로4길 58","어린이보호","200","30","02-901-7266","37.63216","127.0218"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로4길 58","교통단속","200","30","02-901-7266","37.63218","127.0217"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로4길 58","어린이보호","200","30","02-901-7266","37.63218","127.0218"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로4길 58","어린이보호","200","30","02-901-7266","37.63218","127.0218"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로4길 58","어린이보호","200","30","02-901-7266","37.63218","127.0218"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로4길 58","어린이보호","900","30","02-901-7266","37.63218","127.0218"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80나길 14","어린이보호","200","30","02-901-7266","37.63166","127.0196"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80나길 14","교통단속","200","30","02-901-7266","37.63168","127.0197"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80나길 14","어린이보호","900","30","02-901-7266","37.63167","127.0196"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로77가길 28 ","어린이보호","200","30","02-901-7266","37.62906","127.0164"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로77가길 28 ","교통단속","200","30","02-901-7266","37.62913","127.0165"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로77가길 28 ","어린이보호","900","30","02-901-7266","37.62906","127.0165"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로41길 20","어린이보호","200","30","02-901-7266","37.63231","127.0125"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로41길 20","어린이보호","200","30","02-901-7266","37.63231","127.0125"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로41길 20","어린이보호","900","30","02-901-7266","37.63232","127.0125"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로42길 15","어린이보호","200","30","02-901-7266","37.63248","127.0146"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로42길 15","어린이보호","200","30","02-901-7266","37.63248","127.0146"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로42길 15","어린이보호","900","30","02-901-7266","37.63249","127.0146"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로73가길 34","어린이보호","200","30","02-901-7266","37.62873","127.0162"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로73가길 34","어린이보호","200","30","02-901-7266","37.62873","127.0162"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로73가길 34","어린이보호","900","30","02-901-7266","37.62872","127.0162"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길 2","어린이보호","200","30","02-901-7266","37.63012","127.0212"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길 2","교통단속","200","30","02-901-7266","37.63017","127.0212"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길 2","어린이보호","900","30","02-901-7266","37.63012","127.0213"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길 2","어린이보호","200","30","02-901-7266","37.63012","127.0213"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길 2","어린이보호","200","30","02-901-7266","37.63012","127.0213"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80길 26","어린이보호","200","30","02-901-7266","37.63104","127.0193"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80길 26","교통단속","200","30","02-901-7266","37.63108","127.0194"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80길 26","어린이보호","900","30","02-901-7266","37.63105","127.0193"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80길 26","어린이보호","200","30","02-901-7266","37.63105","127.0193"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80길 26","어린이보호","200","30","02-901-7266","37.63105","127.0193"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80길 26","어린이보호","200","30","02-901-7266","37.63105","127.0193"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로93길 20","어린이보호","200","30","02-901-7266","37.63784","127.0162"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로93길 20","교통단속","200","30","02-901-7266","37.63789","127.0161"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로93길 20","어린이보호","900","30","02-901-7266","37.63784","127.0162"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로99길 33","어린이보호","200","30","02-901-7266","37.63864","127.0159"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로99길 33","교통단속","200","30","02-901-7266","37.63855","127.0159"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로99길 33","어린이보호","900","30","02-901-7266","37.63863","127.0159"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로61길 22","어린이보호","200","30","02-901-7266","37.63818","127.0123"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로61길 22","어린이보호","900","30","02-901-7266","37.63818","127.0123"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로61길 22","어린이보호","200","30","02-901-7266","37.63817","127.0124"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로61길 22","어린이보호","200","30","02-901-7266","37.63817","127.0124"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 276 부근","어린이보호","200","30","02-901-7266","37.64327","127.0108"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 276 부근","교통단속","200","30","02-901-7266","37.6432","127.0108"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 276 부근","어린이보호","900","30","02-901-7266","37.64328","127.0108"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로75길 26","어린이보호","200","30","02-901-7266","37.64341","127.0095"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로75길 26","교통단속","200","30","02-901-7266","37.64339","127.0096"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로75길 26","어린이보호","900","30","02-901-7266","37.64341","127.0095"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로12길 60-9","생활방범","200","30","02-901-7266","37.6467","127.0047"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로12길 60","생활방범","200","30","02-901-7266","37.64624","127.0049"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로12길 53","생활방범","200","30","02-901-7266","37.6464","127.0053"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로12길 26","생활방범","200","30","02-901-7266","37.64687","127.0066"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로12길 31","생활방범","200","30","02-901-7266","37.64676","127.0062"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로12길 5","생활방범","200","30","02-901-7266","37.64658","127.0075"
"2023-05-17","미아동","1","서울특별시 강북구 오패산터널(보승사길방향)","기타","200","30","02-901-7266","37.62833","127.1383"
"2023-05-17","미아동","1","서울특별시 강북구 오패산터널(화개사길방향)","기타","200","30","02-901-7266","37.6237","127.0465"
"2023-05-17","미아동","1","서울특별시 강북구 오패산터널(터널내비상주차대)","기타","200","30","02-901-7266","37.62053","127.0091"
"2023-05-17","미아동","1","서울특별시 강북구 오패산터널(터널내비상주차대)","기타","200","30","02-901-7266","37.62053","127.0091"
"2023-05-17","인수동","1","서울특별시 강북구 삼각산로 67","생활방범","200","30","02-901-7266","37.63997","127.0119"
"2023-05-17","인수동","1","서울특별시 강북구 삼각산로 67","생활방범","200","30","02-901-7266","37.63997","127.0119"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로14길 17","생활방범","200","30","02-901-7266","37.62423","127.0136"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로12길 48","어린이보호","200","30","02-901-7266","37.62331","127.0158"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로12길 48","어린이보호","900","30","02-901-7266","37.62332","127.0158"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로12길 48","어린이보호","200","30","02-901-7266","37.62332","127.0158"
"2023-05-17","번2동","1","서울특별시 강북구 오현로 31길 133-9","생활방범","200","30","02-901-7266","37.63287","127.0342"
"2023-05-17","번2동","1","서울특별시 강북구 오현로 31길 133-9","생활방범","200","30","02-901-7266","37.63287","127.0342"
"2023-05-17","번2동","1","서울특별시 강북구 오현로 31길 133-9","생활방범","200","30","02-901-7266","37.63287","127.0342"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 211-13","생활방범","200","30","02-901-7266","37.62075","127.0162"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 211-13","생활방범","200","30","02-901-7266","37.62075","127.0162"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 211-13","생활방범","200","30","02-901-7266","37.62075","127.0162"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 211-13","생활방범","200","30","02-901-7266","37.62075","127.0162"
"2023-05-17","미아동","1","서울특별시 강북구 도봉로65길 52","생활방범","200","30","02-901-7266","37.62929","127.0219"
"2023-05-17","미아동","1","서울특별시 강북구 도봉로65길 52","생활방범","200","30","02-901-7266","37.62929","127.0219"
"2023-05-17","미아동","1","서울특별시 강북구 오패산로52사길 35","생활방범","200","30","02-901-7266","37.62851","127.0312"
